User_Age,User_Gender,User_Marital_Status,User_City_Category,User_Stay,User_Favourite_Category,User_Favourite_Product,User_Favourite_Subcategory,Purchase_Avg
55+,F,1,C,5+,3,P00063630,13.0,13016.45652173913
51-55,F,1,B,2,1,P00000549,45.0,6681.222222222223
55+,F,1,C,2,16,P00012609,40.0,4194.533333333334
46-50,F,1,B,1,10,P00012025,20.0,5085.722222222223
18-25,M,0,A,1,4,P00045640,36.0,5539.55
51-55,F,1,C,4,3,P00002346,28.0,3881.1428571428573
26-35,M,0,A,4,11,P00001039,30.0,7581.142857142857
36-45,M,0,A,5+,12,P00090195,36.0,7793.772727272727
46-50,F,1,C,1,16,P00012057,3.0,5282.818181818182
51-55,F,1,C,2,4,P00004002,42.0,4079.5
46-50,F,1,B,5+,10,P00010945,36.0,3172.0
36-45,F,1,B,5+,17,P00012283,4.0,5314.466666666666
36-45,M,1,B,1,11,P00012963,10.0,8784.416666666666
51-55,F,1,C,3,12,P00009821,14.0,10103.055555555555
36-45,M,0,A,1,12,P00002264,14.0,8232.866666666667
55+,F,1,C,1,3,P00000070,10.0,9863.2
46-50,F,1,B,2,17,P00023437,7.0,5514.166666666667
18-25,M,0,A,3,16,P00004754,13.0,4942.95
55+,F,1,C,4,3,P00003063,36.0,7201.395348837209
26-35,M,0,B,4,5,P00000743,30.0,5084.4375
55+,F,1,C,2,15,P00007791,20.0,5428.0
51-55,F,1,C,2,10,P00023185,6.0,5069.636363636364
46-50,M,1,B,5+,3,P00085274,18.0,11553.225
46-50,F,1,B,4,8,P00010292,20.0,9770.76923076923
26-35,M,0,A,1,11,P00076548,10.0,7343.066666666667
51-55,F,1,B,5+,17,P00002469,10.0,6920.604651162791
26-35,M,0,A,4,20,P00000573,18.0,11159.96875
51-55,F,1,B,1,3,P00047826,20.0,8905.575757575758
55+,F,1,C,2,11,P00005057,9.0,5595.894736842105
0-17,M,0,A,2,17,P00000925,30.0,3502.8
36-45,M,0,B,1,8,P00023477,18.0,6898.363636363636
36-45,M,1,B,3,11,P00007362,4.0,6318.272727272727
46-50,F,1,B,1,17,P00000743,40.0,4367.9473684210525
46-50,F,1,B,1,3,P00007153,30.0,3441.2
55+,F,1,C,2,4,P00001029,20.0,3838.5
36-45,M,0,B,1,4,P00007255,44.0,5429.466666666666
46-50,F,1,B,1,7,P00024477,30.0,10413.8
51-55,F,1,C,3,3,P00011524,18.0,5910.0
51-55,F,1,C,1,10,P00006275,36.0,5852.625
51-55,F,1,C,2,13,P00034406,21.0,11599.290322580646
46-50,F,1,B,1,4,P00001039,40.0,6348.0
18-25,M,0,A,2,5,P00001398,8.0,3171.846153846154
46-50,F,1,C,1,4,P00002084,18.0,3934.5882352941176
51-55,F,1,C,5+,8,P00000148,40.0,5613.5
0-17,M,0,A,4,10,P00000337,36.0,2457.8
0-17,M,0,A,1,3,P00003936,36.0,9272.285714285714
55+,F,1,C,5+,12,P00004405,45.0,6540.363636363636
46-50,M,1,A,5+,3,P00005857,14.0,10367.6
55+,F,1,C,4,3,P00000221,21.0,7887.938775510204
55+,F,1,C,5+,10,P00002152,5.0,5164.446808510638
55+,F,1,C,2,17,P00004649,6.0,3963.9375
0-17,M,0,A,1,15,P00009108,4.0,5306.5625
51-55,F,1,C,2,3,P00008197,24.0,11876.846153846154
26-35,M,0,B,2,3,P00024562,30.0,6334.0
55+,F,1,C,2,15,P00001282,18.0,3796.818181818182
18-25,M,0,A,2,3,P00005261,28.0,4676.176470588235
36-45,M,0,B,1,16,P00017713,6.0,5024.421052631579
55+,F,1,C,2,4,P00008415,20.0,2864.769230769231
36-45,F,1,B,1,5,P00001229,24.0,1896.7272727272727
26-35,M,0,A,4,3,P00077703,40.0,5868.023255813953
36-45,M,1,B,1,1,P00000148,14.0,8102.64705882353
36-45,M,0,B,2,5,P00013130,30.0,4688.833333333333
36-45,M,0,A,3,3,P00015001,10.0,8827.636363636364
51-55,F,1,C,2,17,P00007923,20.0,5928.529411764706
55+,F,1,C,3,11,P00002892,21.0,9059.176470588236
55+,F,1,C,1,5,P00002346,7.0,3572.4444444444443
26-35,M,0,B,1,10,P00003913,20.0,2945.5
46-50,F,1,B,3,10,P00000573,44.0,1810.1333333333334
51-55,F,1,C,2,3,P00079909,20.0,7397.88
26-35,M,0,A,4,10,P00009821,36.0,8543.235294117647
46-50,M,1,B,3,3,P00004405,18.0,8404.266666666666
51-55,F,1,B,4,17,P00063463,40.0,6863.355555555556
26-35,M,0,B,1,5,P00005737,24.0,2868.6666666666665
26-35,M,0,B,2,17,P00003382,30.0,6625.733333333334
0-17,M,0,A,3,4,P00004907,28.0,6266.777777777777
36-45,M,0,A,4,11,P00003492,7.0,5962.574468085107
26-35,M,0,A,1,10,P00016835,36.0,2213.714285714286
26-35,M,0,A,1,12,P00002264,14.0,8341.75
18-25,M,0,A,2,10,P00009028,44.0,3480.235294117647
55+,F,1,C,2,1,P00001409,14.0,9181.285714285714
55+,F,1,C,3,20,P00005627,13.0,15550.468085106382
18-25,M,0,A,1,5,P00001708,36.0,2320.2
18-25,M,0,A,1,4,P00002538,44.0,1754.0
55+,F,1,C,2,1,P00009532,10.0,7987.916666666667
46-50,F,1,C,1,5,P00005612,16.0,3260.1
26-35,M,0,A,3,1,P00016302,30.0,6723.1
46-50,F,1,B,5+,1,P00008415,20.0,5361.0
36-45,F,1,B,1,4,P00014735,12.0,5371.631578947368
18-25,M,0,A,1,10,P00000947,42.0,4523.857142857143
36-45,F,1,B,2,16,P00000809,18.0,4326.823529411765
18-25,M,0,A,4,11,P00003453,20.0,6388.8421052631575
0-17,M,0,A,1,5,P00017884,8.0,2807.0555555555557
36-45,F,1,B,3,5,P00003676,16.0,2556.277777777778
51-55,F,1,B,5+,3,P00011826,20.0,5803.195652173913
55+,F,1,C,5+,17,P00001398,4.0,3641.8571428571427
46-50,M,1,B,5+,3,P00004622,12.0,11467.333333333334
46-50,F,1,B,4,3,P00004911,42.0,8267.026315789473
0-17,M,0,A,3,5,P00002387,42.0,6992.421052631579
0-17,M,0,A,2,5,P00057785,28.0,3147.6
26-35,M,0,A,2,3,P00013130,18.0,3845.3
46-50,F,1,B,1,3,P00062212,21.0,11115.591836734693
26-35,M,0,B,1,8,P00002346,12.0,7374.083333333333
18-25,M,0,A,3,10,P00004130,4.0,4741.882352941177
51-55,F,1,C,5+,1,P00010104,21.0,7628.642857142857
26-35,M,0,A,2,3,P00018329,9.0,7694.533333333334
51-55,F,1,C,3,3,P00001229,10.0,6247.575
55+,F,1,C,3,10,P00005818,12.0,4904.6
26-35,M,0,A,2,11,P00039234,30.0,7768.8
51-55,F,1,C,3,3,P00001794,44.0,3855.0
46-50,F,1,C,1,17,P00000205,36.0,6484.714285714285
26-35,M,0,B,1,5,P00002352,42.0,4127.1875
46-50,F,1,B,3,3,P00043117,42.0,9881.857142857143
51-55,F,1,C,3,4,P00013678,36.0,1998.1
26-35,M,0,A,1,4,P00003161,42.0,4609.55
51-55,F,1,C,1,17,P00001794,12.0,3264.95
26-35,M,0,A,4,12,P00000070,35.0,7200.411764705882
51-55,F,1,C,1,8,P00020929,3.0,6568.923076923077
36-45,M,1,A,3,3,P00037299,42.0,6988.5952380952385
36-45,F,1,B,1,17,P00001803,30.0,4423.4375
46-50,F,1,B,2,10,P00004568,12.0,4523.555555555556
51-55,F,1,C,5+,18,P00024562,28.0,12028.916666666666
51-55,F,1,C,5+,3,P00001621,21.0,5510.075
55+,F,1,C,4,12,P00000925,36.0,6843.880952380952
0-17,M,0,A,2,5,P00009954,44.0,1906.7857142857142
0-17,M,0,A,5+,3,P00001853,42.0,5035.8125
18-25,M,0,A,3,16,P00019226,42.0,5542.058823529412
46-50,F,1,B,2,10,P00013941,42.0,8975.714285714286
36-45,M,0,B,3,11,P00006347,18.0,12311.0
46-50,M,1,B,1,3,P00019169,20.0,13420.818181818182
55+,F,1,C,5+,3,P00000404,9.0,9823.46
36-45,F,1,B,1,11,P00015866,28.0,6124.928571428572
36-45,M,1,B,4,11,P00000953,27.0,6411.9375
51-55,F,1,B,5+,16,P00078590,14.0,7177.733333333334
18-25,M,0,A,1,17,P00003451,20.0,5433.444444444444
46-50,F,1,B,4,3,P00007232,14.0,15726.0
46-50,F,1,B,3,10,P00001029,4.0,3969.9
55+,F,1,C,3,3,P00004622,30.0,6841.021276595745
51-55,F,1,C,1,16,P00001853,44.0,4610.166666666667
51-55,F,1,B,4,3,P00033616,14.0,15169.0
55+,F,1,C,5+,3,P00001455,42.0,7695.388888888889
26-35,M,0,A,3,4,P00004568,20.0,3146.45
18-25,M,0,A,4,10,P00002002,30.0,2219.0
18-25,M,0,A,5+,10,P00012025,18.0,1178.0
46-50,F,1,C,2,4,P00028904,24.0,6554.071428571428
18-25,M,0,A,2,10,P00005621,40.0,1348.6666666666667
46-50,F,1,B,5+,20,P00063137,42.0,11929.53125
18-25,M,0,A,2,16,P00019149,27.0,3717.133333333333
36-45,M,1,A,4,20,P00009929,20.0,12485.257142857143
26-35,M,0,A,4,6,P00023678,9.0,7976.611111111111
0-17,M,0,A,2,4,P00070476,32.0,5350.55
51-55,F,1,C,1,3,P00004568,4.0,6290.384615384615
55+,F,1,C,5+,5,P00004697,16.0,797.65
36-45,F,1,B,1,5,P00004002,36.0,6522.583333333333
46-50,F,1,B,5+,6,P00000743,9.0,7159.5625
51-55,F,1,B,1,3,P00083865,36.0,12427.46
26-35,M,0,A,1,3,P00007923,6.0,12547.416666666666
46-50,M,1,B,4,8,P00003693,42.0,6393.288888888889
46-50,M,1,A,4,3,P00001853,7.0,12350.59375
36-45,M,1,A,3,3,P00000770,28.0,11041.052631578947
26-35,M,0,B,1,13,P00046599,21.0,9793.6
18-25,M,0,A,5+,17,P00001110,30.0,6752.05
51-55,F,1,C,1,5,P00018730,6.0,3741.076923076923
51-55,F,1,C,1,5,P00002084,6.0,5703.272727272727
51-55,F,1,B,2,18,P00022507,7.0,10644.0
46-50,F,1,B,3,5,P00047836,21.0,9139.847826086956
36-45,M,1,A,5+,11,P00042825,40.0,8584.34693877551
46-50,F,1,B,4,12,P00000743,7.0,8238.9
55+,F,1,C,5+,12,P00000247,28.0,7531.133333333333
46-50,F,1,C,1,10,P00019422,21.0,3934.6153846153848
26-35,M,0,A,1,11,P00026227,11.0,10975.0
55+,F,1,C,2,5,P00004568,4.0,428.42105263157896
36-45,M,0,B,1,10,P00001790,10.0,5516.368421052632
26-35,M,0,B,1,17,P00008948,7.0,3234.7894736842104
46-50,F,1,B,2,3,P00000101,12.0,14216.513513513513
46-50,F,1,B,3,10,P00037726,4.0,3027.176470588235
51-55,F,1,B,4,3,P00002152,10.0,6138.674418604651
46-50,M,1,A,3,3,P00005057,36.0,10779.263157894737
51-55,F,1,B,3,16,P00018831,21.0,6384.545454545455
51-55,F,1,B,3,3,P00036522,36.0,8386.0
46-50,F,1,B,1,6,P00003745,20.0,7910.5
46-50,F,1,B,3,8,P00000101,10.0,5278.75
0-17,M,0,A,1,5,P00021034,14.0,5599.4
26-35,M,0,B,1,10,P00001029,42.0,2383.7272727272725
51-55,F,1,C,4,3,P00001790,13.0,10179.358974358975
46-50,M,1,A,5+,11,P00036897,18.0,6212.446808510638
46-50,F,1,B,5+,1,P00082148,7.0,7029.941176470588
26-35,M,0,A,5+,4,P00005131,28.0,3224.8947368421054
26-35,M,0,B,1,5,P00011935,42.0,4725.666666666667
46-50,F,1,B,5+,19,P00000205,20.0,11324.628571428571
46-50,M,1,B,3,3,P00034037,13.0,11705.291666666666
26-35,M,0,A,1,3,P00043044,20.0,10861.452380952382
51-55,F,1,B,3,3,P00045785,44.0,11968.302325581395
0-17,M,0,A,1,17,P00000743,10.0,3535.222222222222
18-25,M,0,A,2,4,P00019708,8.0,5415.6
55+,F,1,C,2,4,P00034738,16.0,3030.5714285714284
18-25,M,0,A,1,4,P00004323,28.0,3259.9285714285716
36-45,F,1,B,2,12,P00000549,20.0,5014.64705882353
55+,F,1,C,2,4,P00005627,8.0,6900.705882352941
51-55,F,1,C,2,3,P00002733,36.0,4688.0
51-55,F,1,C,1,4,P00008010,24.0,2738.7
46-50,F,1,B,2,10,P00012072,6.0,2141.090909090909
0-17,M,0,A,3,11,P00003936,11.0,5273.65
26-35,M,0,B,2,4,P00003235,18.0,5092.529411764706
46-50,M,1,A,5+,17,P00003063,36.0,5416.431818181818
36-45,F,1,B,1,16,P00001575,21.0,4846.0
55+,F,1,C,4,3,P00008016,7.0,8267.06976744186
26-35,M,0,A,1,3,P00001156,44.0,13692.157894736842
55+,F,1,C,4,14,P00000238,36.0,6464.2
36-45,F,1,B,3,3,P00000148,35.0,8883.0
51-55,F,1,B,3,3,P00000925,36.0,6162.574468085107
36-45,F,1,B,2,10,P00002352,30.0,4298.777777777777
26-35,M,0,A,4,3,P00010301,42.0,5944.270833333333
26-35,M,0,A,2,17,P00003525,30.0,3690.125
51-55,F,1,B,4,12,P00000148,30.0,7197.145833333333
36-45,M,0,B,1,4,P00006347,20.0,3526.8888888888887
55+,F,1,C,5+,10,P00000404,36.0,8278.727272727272
0-17,M,0,A,2,5,P00020682,9.0,2874.6875
46-50,M,1,B,5+,11,P00017322,27.0,7885.243902439024
46-50,F,1,B,5+,12,P00015688,27.0,8249.736842105263
46-50,F,1,C,2,17,P00000105,6.0,4366.615384615385
36-45,M,0,B,2,5,P00003954,20.0,7280.428571428572
46-50,F,1,C,2,3,P00019389,30.0,5649.1875
55+,F,1,C,1,11,P00040983,10.0,6849.130434782609
46-50,M,1,B,4,3,P00091957,42.0,6650.95
46-50,F,1,B,3,7,P00004082,18.0,8691.736842105263
51-55,F,1,C,1,3,P00018050,12.0,11005.0
26-35,M,0,A,1,10,P00021723,7.0,10084.1875
26-35,M,0,A,4,3,P00001575,10.0,11170.441176470587
0-17,M,0,A,1,17,P00002346,8.0,4476.105263157895
26-35,M,0,B,1,16,P00001029,20.0,4453.266666666666
26-35,M,0,B,3,5,P00047255,32.0,3975.2631578947367
36-45,M,1,A,1,13,P00004270,21.0,11581.676470588236
36-45,M,0,A,2,8,P00005819,40.0,5697.553191489362
18-25,M,0,A,1,10,P00011630,4.0,2853.8571428571427
51-55,F,1,C,2,6,P00026560,18.0,7818.733333333334
0-17,M,0,A,2,3,P00001156,42.0,6744.375
36-45,M,1,B,2,3,P00009771,18.0,11259.2
55+,F,1,C,1,4,P00007791,6.0,3505.1666666666665
18-25,M,0,A,1,16,P00000370,6.0,5972.0
18-25,M,0,A,1,10,P00000215,16.0,4320.3
18-25,M,0,A,3,5,P00000936,20.0,3838.866666666667
0-17,M,0,A,1,16,P00017388,40.0,3928.6111111111113
46-50,F,1,B,4,3,P00004907,14.0,11501.882352941177
18-25,M,0,A,3,16,P00014943,9.0,5057.142857142857
26-35,M,0,B,2,4,P00014665,18.0,5983.272727272727
36-45,F,1,B,3,17,P00091112,44.0,2375.9333333333334
46-50,F,1,B,1,17,P00007781,40.0,4919.235294117647
55+,F,1,C,4,10,P00047031,18.0,7049.08
0-17,M,0,A,1,10,P00008655,6.0,5545.071428571428
51-55,F,1,B,1,3,P00004649,20.0,12727.583333333334
26-35,M,0,A,3,11,P00012789,10.0,7643.133333333333
51-55,F,1,C,2,10,P00095289,20.0,5739.388888888889
0-17,M,0,A,1,10,P00002379,12.0,3070.230769230769
26-35,M,0,A,3,3,P00000781,44.0,11838.733333333334
36-45,M,0,A,2,11,P00000370,40.0,6562.42
51-55,F,1,B,3,18,P00050176,35.0,11376.285714285714
18-25,M,0,A,1,10,P00016386,4.0,3284.4117647058824
0-17,M,0,A,2,19,P00005057,6.0,7556.222222222223
0-17,M,0,A,2,4,P00094125,42.0,4205.2
51-55,F,1,C,2,4,P00001802,4.0,2803.846153846154
26-35,M,0,A,2,13,P00036562,36.0,11695.128205128205
51-55,F,1,C,2,4,P00009923,4.0,4324.631578947368
55+,F,1,C,2,4,P00002387,8.0,2290.9375
46-50,M,1,B,1,10,P00000953,10.0,5884.318181818182
36-45,M,0,A,5+,11,P00009397,30.0,7604.714285714285
0-17,M,0,A,2,4,P00007305,20.0,3824.8333333333335
46-50,F,1,B,2,5,P00013116,12.0,3632.090909090909
46-50,F,1,C,2,5,P00001976,32.0,3469.5882352941176
0-17,M,0,A,2,14,P00000101,6.0,5775.736842105263
36-45,F,1,B,1,16,P00003658,30.0,4405.214285714285
51-55,F,1,B,4,3,P00003852,36.0,12497.774193548386
26-35,M,0,A,1,3,P00004270,7.0,10271.08888888889
51-55,F,1,B,5+,20,P00000573,12.0,11591.4375
26-35,M,0,A,3,10,P00007255,25.0,7766.090909090909
18-25,M,0,A,1,10,P00007161,40.0,6504.823529411765
0-17,M,0,A,1,16,P00002084,22.0,4879.470588235294
46-50,F,1,C,3,4,P00034338,4.0,2003.1666666666667
36-45,F,1,B,4,10,P00001039,36.0,9244.357142857143
51-55,F,1,C,5+,12,P00013131,20.0,7912.909090909091
46-50,F,1,B,1,3,P00052838,28.0,12955.833333333334
46-50,F,1,B,4,3,P00037299,7.0,12483.904761904761
0-17,M,0,A,1,10,P00002743,21.0,6567.4
46-50,F,1,B,1,8,P00000221,30.0,10817.838709677419
0-17,M,0,A,1,10,P00006347,4.0,3675.1111111111113
36-45,M,0,B,1,17,P00020192,24.0,2875.9285714285716
46-50,F,1,B,2,5,P00004150,40.0,4460.533333333334
51-55,F,1,C,4,12,P00096416,30.0,7441.631578947368
51-55,F,1,B,5+,3,P00066111,40.0,7116.9
55+,F,1,C,2,17,P00000070,20.0,3459.8333333333335
51-55,F,1,B,4,11,P00005612,7.0,7205.585365853659
26-35,M,0,A,2,8,P00004150,18.0,5937.333333333333
55+,F,1,C,5+,15,P00006098,20.0,3851.176470588235
36-45,M,1,B,2,6,P00006542,14.0,10065.5
51-55,F,1,C,5+,8,P00001029,20.0,8150.428571428572
36-45,F,1,B,2,3,P00002469,40.0,7073.6
46-50,M,1,B,5+,13,P00068130,40.0,9398.026315789473
0-17,M,0,A,1,5,P00011222,16.0,2995.4210526315787
55+,F,1,C,3,5,P00007851,6.0,7774.1
0-17,M,0,A,1,5,P00000772,20.0,1913.6666666666667
18-25,M,0,A,3,11,P00012963,16.0,5516.6
46-50,F,1,B,3,19,P00007161,28.0,11812.733333333334
51-55,F,1,C,4,5,P00001455,6.0,3118.5833333333335
46-50,F,1,B,2,8,P00002274,45.0,4357.818181818182
0-17,M,0,A,5+,10,P00012057,36.0,3223.9
36-45,M,0,A,4,19,P00058904,36.0,12454.9
55+,F,1,C,4,11,P00000549,9.0,8068.822222222222
46-50,F,1,B,4,9,P00013089,30.0,8338.466666666667
18-25,M,0,A,1,10,P00023620,32.0,2383.6153846153848
36-45,M,1,A,1,3,P00028271,6.0,10701.224489795919
55+,F,1,C,3,3,P00004631,14.0,5137.277777777777
26-35,M,0,A,1,3,P00000101,42.0,14061.866666666667
26-35,M,0,A,1,3,P00005261,20.0,10377.935483870968
26-35,M,0,A,1,3,P00000101,36.0,13053.954545454546
36-45,F,1,B,4,9,P00003088,7.0,3718.5
18-25,M,0,A,1,5,P00002346,16.0,1378.0
46-50,M,1,A,4,1,P00001409,10.0,6113.282608695652
55+,F,1,C,2,10,P00005460,12.0,6656.076923076923
0-17,M,0,A,2,10,P00040780,42.0,4613.388888888889
18-25,M,0,A,1,5,P00005460,28.0,3255.6923076923076
46-50,F,1,B,3,4,P00011460,44.0,4654.071428571428
26-35,M,0,A,3,13,P00024477,18.0,10865.170731707318
26-35,M,0,B,2,10,P00015036,20.0,8198.6
26-35,M,0,A,3,9,P00001029,7.0,6954.705882352941
26-35,M,0,A,1,16,P00012964,16.0,3097.3846153846152
18-25,M,0,A,1,9,P00034113,9.0,6405.266666666666
55+,F,1,C,2,10,P00001853,30.0,6059.789473684211
18-25,M,0,A,2,10,P00001790,42.0,2260.1428571428573
46-50,F,1,B,4,1,P00021500,36.0,5117.6
36-45,M,1,A,4,3,P00054968,10.0,11753.470588235294
51-55,F,1,C,1,16,P00017709,7.0,3635.0
55+,F,1,C,1,10,P00007232,30.0,6607.714285714285
55+,F,1,C,2,17,P00002152,16.0,7703.363636363636
36-45,M,1,A,1,3,P00071849,10.0,13081.45945945946
0-17,M,0,A,2,10,P00002733,16.0,5468.470588235294
0-17,M,0,A,1,16,P00002733,30.0,7110.636363636364
46-50,F,1,C,1,10,P00016292,30.0,6996.4
36-45,M,1,A,4,3,P00000101,21.0,10824.34090909091
51-55,F,1,C,2,4,P00000221,30.0,3276.0
26-35,M,0,A,2,3,P00007687,7.0,10705.477272727272
36-45,F,1,B,3,5,P00006470,40.0,910.1
55+,F,1,C,2,4,P00055039,20.0,4548.3
46-50,F,1,B,3,3,P00013678,3.0,6469.461538461538
26-35,M,0,A,4,5,P00002152,18.0,4468.636363636364
46-50,F,1,C,1,10,P00000781,4.0,6439.6875
46-50,F,1,B,1,12,P00078560,30.0,10383.53125
0-17,M,0,A,2,4,P00016386,4.0,2610.75
26-35,M,0,B,1,3,P00001383,24.0,4960.777777777777
36-45,M,1,A,4,8,P00009923,10.0,13278.125
51-55,F,1,C,1,5,P00000221,40.0,4092.294117647059
46-50,F,1,C,2,4,P00014911,28.0,3192.4
55+,F,1,C,5+,3,P00000247,12.0,13118.040816326531
55+,F,1,C,5+,12,P00066708,40.0,6446.780487804878
55+,F,1,C,2,17,P00012687,36.0,5391.466666666666
36-45,F,1,B,4,3,P00010231,27.0,7730.375
36-45,M,0,B,4,17,P00008197,40.0,5055.333333333333
55+,F,1,C,5+,15,P00019881,18.0,5317.75
36-45,F,1,B,1,17,P00013089,36.0,10502.6875
51-55,F,1,C,2,10,P00000925,4.0,5104.1
51-55,F,1,C,1,10,P00014365,4.0,6068.1
46-50,F,1,B,1,11,P00003453,35.0,8358.066666666668
36-45,M,1,A,4,3,P00001282,33.0,7364.3
36-45,M,1,B,5+,11,P00037520,7.0,7835.909090909091
46-50,F,1,B,2,1,P00000105,10.0,5976.1875
36-45,F,1,B,1,10,P00027739,6.0,4073.0833333333335
51-55,F,1,C,1,5,P00007722,21.0,1481.7142857142858
36-45,M,1,B,1,12,P00000947,14.0,8002.833333333333
36-45,M,1,B,1,17,P00002152,28.0,9918.6
18-25,M,0,A,2,4,P00008415,36.0,3058.722222222222
36-45,M,0,A,2,3,P00008564,7.0,7400.4375
51-55,F,1,B,5+,3,P00000148,21.0,7468.285714285715
55+,F,1,C,5+,9,P00009589,9.0,8158.4
18-25,M,0,A,2,17,P00001790,18.0,5411.235294117647
36-45,M,0,B,1,5,P00004403,30.0,6692.666666666667
18-25,M,0,A,1,11,P00001156,20.0,4301.789473684211
36-45,F,1,B,5+,11,P00004977,36.0,5801.2
18-25,M,0,A,2,3,P00000718,8.0,5434.823529411765
26-35,M,0,B,2,15,P00005818,24.0,2718.8888888888887
36-45,F,1,B,3,3,P00000070,10.0,6254.105263157895
36-45,M,1,A,4,3,P00045685,14.0,13299.57142857143
26-35,M,0,B,2,1,P00002815,20.0,5979.0
0-17,M,0,A,2,15,P00011738,16.0,613.5
0-17,M,0,A,3,10,P00000404,12.0,6893.222222222223
46-50,M,1,B,3,3,P00000101,40.0,10533.954545454546
51-55,F,1,C,5+,10,P00086087,42.0,7360.2
46-50,F,1,C,2,17,P00000404,6.0,2977.0625
51-55,F,1,B,4,1,P00009397,5.0,4829.933333333333
51-55,F,1,B,5+,3,P00044540,18.0,8177.441860465116
0-17,M,0,A,2,3,P00000770,16.0,4529.764705882353
46-50,F,1,B,1,10,P00007801,40.0,1768.3076923076924
26-35,M,0,A,5+,3,P00030169,42.0,11253.7
26-35,M,0,B,2,5,P00012687,24.0,3727.5882352941176
46-50,F,1,C,1,11,P00000610,28.0,6468.5625
26-35,M,0,A,3,20,P00033397,10.0,10952.116279069767
51-55,F,1,C,1,10,P00000953,42.0,2974.25
26-35,M,0,A,3,11,P00002733,14.0,7753.388888888889
46-50,F,1,B,5+,12,P00007687,27.0,7661.055555555556
26-35,M,0,B,2,15,P00000795,6.0,4700.538461538462
51-55,F,1,C,1,11,P00004907,14.0,7767.411764705882
55+,F,1,C,3,16,P00006098,3.0,2845.375
51-55,F,1,C,4,11,P00000549,20.0,6554.6
0-17,M,0,A,3,4,P00011630,12.0,2555.470588235294
51-55,F,1,B,5+,12,P00034411,10.0,5435.666666666667
51-55,F,1,B,1,3,P00091846,20.0,9147.60606060606
18-25,M,0,A,1,5,P00009954,3.0,7086.125
51-55,F,1,C,4,9,P00003382,45.0,8063.222222222223
55+,F,1,C,2,11,P00023185,18.0,8987.0
46-50,F,1,B,5+,3,P00096342,44.0,11993.326086956522
46-50,F,1,B,3,13,P00002052,4.0,11967.342105263158
36-45,M,0,A,2,11,P00009108,42.0,7719.785714285715
18-25,M,0,A,1,11,P00003003,27.0,8488.941176470587
36-45,M,1,A,1,13,P00001029,11.0,14382.121212121212
46-50,M,1,A,5+,3,P00059569,28.0,12065.906976744185
55+,F,1,C,3,12,P00015001,7.0,7679.6
36-45,M,0,A,1,18,P00002627,35.0,11904.888888888889
46-50,F,1,B,1,1,P00001409,7.0,6416.411764705882
36-45,M,0,A,4,3,P00034573,13.0,13817.186046511628
18-25,M,0,A,2,10,P00005873,4.0,6382.35294117647
18-25,M,0,A,4,3,P00005857,15.0,5563.055555555556
26-35,M,0,A,5+,12,P00012592,7.0,6560.105263157895
26-35,M,0,B,1,8,P00003227,40.0,1487.2857142857142
46-50,F,1,B,4,8,P00055541,10.0,5410.555555555556
46-50,F,1,B,4,3,P00016360,9.0,12524.853658536585
26-35,M,0,A,3,3,P00002815,36.0,9899.083333333334
36-45,M,0,A,3,8,P00020771,3.0,6587.083333333333
51-55,F,1,C,1,10,P00012072,12.0,4424.357142857143
51-55,F,1,C,4,12,P00025117,9.0,7873.421052631579
55+,F,1,C,2,17,P00001976,10.0,3042.9
36-45,M,1,A,5+,18,P00007348,14.0,12801.09375
26-35,M,0,A,4,18,P00057831,42.0,13367.96875
55+,F,1,C,3,8,P00006980,20.0,4613.526315789473
51-55,F,1,C,4,3,P00052746,36.0,7567.34693877551
36-45,M,1,A,1,3,P00008604,7.0,12934.609756097561
55+,F,1,C,1,4,P00003676,12.0,2787.4
36-45,F,1,B,1,4,P00069480,7.0,8357.35
36-45,F,1,B,1,17,P00010945,36.0,3127.9
26-35,M,0,A,5+,16,P00000781,18.0,3933.05
55+,F,1,C,3,5,P00020373,20.0,2929.5833333333335
26-35,M,0,A,4,3,P00038881,24.0,12451.651162790698
51-55,F,1,C,2,10,P00009397,30.0,7665.95
36-45,F,1,B,4,1,P00013324,40.0,8578.444444444445
36-45,M,1,B,1,12,P00004405,9.0,4993.076923076923
51-55,F,1,C,5+,18,P00005131,7.0,11254.613636363636
26-35,M,0,A,3,11,P00035763,27.0,7641.866666666667
26-35,M,0,B,3,3,P00007816,20.0,6582.0
46-50,F,1,B,2,3,P00008415,18.0,6568.0
26-35,M,0,A,5+,3,P00057831,42.0,13936.871794871795
55+,F,1,C,1,16,P00000781,16.0,3882.705882352941
0-17,M,0,A,2,5,P00007687,12.0,3699.6666666666665
36-45,M,1,A,2,3,P00039784,28.0,13921.837209302326
18-25,M,0,A,2,4,P00002538,4.0,3509.8823529411766
51-55,F,1,C,5+,11,P00096539,7.0,7149.723404255319
46-50,F,1,B,5+,14,P00010731,9.0,6906.611111111111
55+,F,1,C,3,3,P00038508,20.0,12393.944444444445
51-55,F,1,C,2,12,P00000070,7.0,6118.466666666666
18-25,M,0,A,1,3,P00003448,12.0,4783.941176470588
46-50,F,1,B,4,9,P00003708,9.0,7997.25
46-50,F,1,B,1,3,P00011738,20.0,4000.4666666666667
26-35,M,0,A,3,3,P00001110,40.0,11777.6
51-55,F,1,C,1,4,P00000148,10.0,4773.1578947368425
36-45,M,0,A,5+,12,P00006684,18.0,6052.470588235294
