User_Age,User_Gender,User_Marital_Status,User_City_Category,User_Stay,User_Favourite_Category,User_Favourite_Category_Ratio,User_Favourite_Product,User_Favourite_Product_Ratio,User_Favourite_Subcategory,User_Favourite_Subcategory_Ratio,User_Purchase_Std,Purchase_Avg
51-55,F,1,C,1,20,0.17647058823529413,P00082917,0.058823529411764705,21.0,0.14705882352941177,10718.09444579677,12446.764705882353
46-50,M,1,A,4,19,0.14285714285714285,P00001575,0.023809523809523808,9.0,0.07142857142857142,9568.567875201916,12744.52380952381
46-50,F,1,B,1,5,0.2727272727272727,P00006172,0.09090909090909091,24.0,0.18181818181818182,2861.476799264197,1554.4545454545455
36-45,M,1,A,1,18,0.13333333333333333,P00000221,0.03333333333333333,42.0,0.16666666666666666,9684.695766855648,14010.2
46-50,F,1,B,3,10,0.3,P00004008,0.1,40.0,0.2,7389.231041033822,2966.6
0-17,M,0,A,1,4,0.3125,P00003913,0.125,30.0,0.25,2820.7832888224502,2151.6875
0-17,M,0,A,3,1,0.15384615384615385,P00014993,0.07692307692307693,16.0,0.23076923076923078,8377.812799752232,7034.153846153846
26-35,M,0,A,4,12,0.12244897959183673,P00000148,0.04081632653061224,27.0,0.10204081632653061,5151.918881995976,6933.142857142857
46-50,F,1,B,3,3,0.18604651162790697,P00000947,0.023255813953488372,42.0,0.13953488372093023,9777.389046972521,11382.744186046511
18-25,M,0,A,3,10,0.3076923076923077,P00009532,0.07692307692307693,6.0,0.15384615384615385,8585.901761847881,6368.307692307692
46-50,M,1,B,4,12,0.15,P00045983,0.05,7.0,0.075,5624.067236850516,6878.15
46-50,F,1,B,5+,10,0.1875,P00024302,0.0625,6.0,0.125,8313.086301127878,7120.125
26-35,M,0,A,1,18,0.11627906976744186,P00028193,0.046511627906976744,20.0,0.11627906976744186,8572.892639036312,9844.116279069767
55+,F,1,C,2,13,0.16666666666666666,P00005261,0.023809523809523808,7.0,0.07142857142857142,9864.352898212053,12077.738095238095
36-45,M,0,A,1,6,0.15789473684210525,P00000404,0.05263157894736842,30.0,0.15789473684210525,6596.71434918008,6856.736842105263
26-35,M,0,A,2,20,0.23529411764705882,P00000101,0.029411764705882353,7.0,0.08823529411764706,9151.413032531022,13873.588235294117
18-25,M,0,A,2,17,0.23529411764705882,P00074593,0.11764705882352941,18.0,0.11764705882352941,7970.373690405355,5310.470588235294
26-35,M,0,B,1,3,0.15789473684210525,P00001085,0.05263157894736842,36.0,0.21052631578947367,5167.163377368772,3921.5789473684213
36-45,M,1,A,1,3,0.1836734693877551,P00028271,0.04081632653061224,27.0,0.08163265306122448,9180.911878553718,12400.489795918367
18-25,M,0,A,2,1,0.13333333333333333,P00002743,0.06666666666666667,28.0,0.2,6103.641744307831,4649.6
0-17,M,0,A,2,17,0.5384615384615384,P00012916,0.07692307692307693,6.0,0.07692307692307693,1932.74552624777,1701.5384615384614
26-35,M,0,A,5+,3,0.1590909090909091,P00000925,0.022727272727272728,27.0,0.06818181818181818,7399.6443764900005,7124.590909090909
51-55,F,1,B,4,12,0.16666666666666666,P00004898,0.023809523809523808,36.0,0.11904761904761904,6941.47067148187,7652.547619047619
26-35,M,0,A,2,3,0.11904761904761904,P00018886,0.047619047619047616,12.0,0.14285714285714285,8037.929169934424,8941.690476190477
36-45,M,1,B,4,3,0.2222222222222222,P00003936,0.05555555555555555,21.0,0.16666666666666666,5895.9626046938,6136.722222222223
26-35,M,0,B,2,17,0.2,P00002346,0.05,12.0,0.1,8798.403542987964,7271.2
0-17,M,0,A,1,4,0.3,P00005057,0.1,9.0,0.2,4993.799493149258,3887.6
26-35,M,0,A,1,10,0.15789473684210525,P00002743,0.02631578947368421,24.0,0.10526315789473684,9636.374831433857,11049.0
18-25,M,0,A,2,4,0.16666666666666666,P00008270,0.05555555555555555,20.0,0.1111111111111111,4595.66209963123,3332.6111111111113
46-50,M,1,A,4,3,0.17391304347826086,P00024814,0.043478260869565216,14.0,0.08695652173913043,9788.060583337834,13749.195652173914
46-50,F,1,B,4,8,0.26666666666666666,P00002892,0.06666666666666667,30.0,0.2,6136.688169952755,7758.533333333334
36-45,M,0,B,5+,5,0.17647058823529413,P00006172,0.058823529411764705,30.0,0.17647058823529413,6380.41662559558,3863.764705882353
46-50,F,1,B,5+,10,0.21052631578947367,P00037226,0.10526315789473684,35.0,0.15789473684210525,5686.9381951176265,6800.421052631579
51-55,F,1,B,3,3,0.15217391304347827,P00069589,0.043478260869565216,20.0,0.08695652173913043,6413.0639524310845,6658.173913043478
55+,F,1,C,2,15,0.21428571428571427,P00007923,0.07142857142857142,13.0,0.14285714285714285,8966.672184898285,6088.071428571428
51-55,F,1,C,1,3,0.2,P00007305,0.05,30.0,0.15,4720.012960229754,7547.35
51-55,F,1,C,2,16,0.2222222222222222,P00009929,0.1111111111111111,6.0,0.1111111111111111,7946.185143203333,6361.277777777777
18-25,M,0,A,3,17,0.2,P00071643,0.1,20.0,0.15,5507.147196096512,3464.85
36-45,M,0,A,5+,12,0.1836734693877551,P00073508,0.04081632653061224,45.0,0.08163265306122448,6121.000204909603,6189.306122448979
51-55,F,1,C,3,3,0.25,P00000247,0.0625,12.0,0.125,6008.8325956461795,8792.3125
51-55,F,1,B,4,3,0.20833333333333334,P00007923,0.041666666666666664,40.0,0.10416666666666667,8444.4965400644,8483.8125
55+,F,1,C,2,5,0.1875,P00002469,0.0625,8.0,0.125,5086.911735031384,3766.75
46-50,M,1,B,5+,18,0.1702127659574468,P00057831,0.06382978723404255,7.0,0.06382978723404255,9676.454487738987,13930.36170212766
55+,F,1,C,5+,12,0.13043478260869565,P00064867,0.043478260869565216,36.0,0.13043478260869565,7173.664922970206,6994.130434782609
55+,F,1,C,4,3,0.16,P00014882,0.04,7.0,0.1,6778.3644293247235,6591.7
55+,F,1,C,2,5,0.21428571428571427,P00000770,0.07142857142857142,4.0,0.14285714285714285,9324.643180280973,6478.142857142857
26-35,M,0,A,1,3,0.23529411764705882,P00002002,0.058823529411764705,42.0,0.11764705882352941,6846.970131765884,8255.117647058823
0-17,M,0,A,1,10,0.26666666666666666,P00014911,0.06666666666666667,24.0,0.13333333333333333,3335.8706267023063,1774.8666666666666
46-50,F,1,B,2,5,0.3333333333333333,P00091163,0.16666666666666666,18.0,0.25,2066.626434114743,1186.5
46-50,M,1,B,4,3,0.15217391304347827,P00033397,0.043478260869565216,35.0,0.13043478260869565,9284.660885927213,11291.5
26-35,M,0,A,3,3,0.1,P00003658,0.025,9.0,0.125,6658.918024647425,7384.65
36-45,M,0,A,4,3,0.18,P00068146,0.04,9.0,0.06,4806.565690717612,4892.66
36-45,M,0,A,5+,3,0.13333333333333333,P00088777,0.044444444444444446,10.0,0.08888888888888889,6801.659289163092,7617.222222222223
46-50,F,1,B,5+,20,0.13333333333333333,P00000101,0.044444444444444446,20.0,0.08888888888888889,9632.995555994934,11928.933333333332
26-35,M,0,A,2,3,0.18181818181818182,P00074866,0.06060606060606061,36.0,0.12121212121212122,8155.9892007532135,7987.69696969697
55+,F,1,C,4,3,0.22857142857142856,P00063137,0.05714285714285714,42.0,0.14285714285714285,8597.456226977249,9907.885714285714
55+,F,1,C,1,11,0.25,P00007687,0.08333333333333333,30.0,0.16666666666666666,5883.987606335958,7719.166666666667
36-45,M,1,A,2,3,0.17647058823529413,P00001575,0.029411764705882353,7.0,0.11764705882352941,8740.706172395732,10992.823529411764
36-45,F,1,B,3,1,0.2,P00005057,0.1,7.0,0.2,2603.713792088353,6218.8
55+,F,1,C,1,5,0.3157894736842105,P00010273,0.05263157894736842,42.0,0.15789473684210525,4393.496576047681,3709.0526315789475
46-50,M,1,B,4,3,0.14893617021276595,P00000101,0.02127659574468085,21.0,0.06382978723404255,7264.480788007765,7126.425531914893
36-45,F,1,B,3,11,0.23529411764705882,P00057531,0.11764705882352941,45.0,0.17647058823529413,4228.305039534511,7507.411764705882
51-55,F,1,C,5+,8,0.2,P00005057,0.05,9.0,0.1,5830.876664926034,7401.55
55+,F,1,C,2,10,0.3,P00002387,0.1,40.0,0.3,5291.323515382937,2239.9
0-17,M,0,A,1,3,0.36363636363636365,P00005606,0.09090909090909091,6.0,0.09090909090909091,11513.472295137948,7580.090909090909
36-45,F,1,B,1,3,0.23529411764705882,P00002469,0.058823529411764705,30.0,0.17647058823529413,5754.6892190067865,7100.411764705882
55+,F,1,C,1,5,0.18181818181818182,P00042035,0.09090909090909091,36.0,0.36363636363636365,7780.658859692352,5088.909090909091
46-50,F,1,B,1,3,0.2222222222222222,P00005818,0.027777777777777776,18.0,0.08333333333333333,10676.6212564635,13083.555555555555
36-45,M,0,B,2,3,0.21428571428571427,P00003426,0.07142857142857142,10.0,0.21428571428571427,7438.575770569625,6251.428571428572
36-45,F,1,B,1,5,0.2,P00000215,0.05,20.0,0.1,6427.424792493329,4198.9
26-35,M,0,A,2,17,0.25,P00000781,0.0625,6.0,0.125,5655.662183084017,4008.0625
26-35,M,0,A,1,3,0.4,P00003658,0.1,30.0,0.2,3678.0772815275222,6275.6
46-50,F,1,B,2,3,0.15,P00001282,0.025,7.0,0.1,8359.43266228375,11722.025
46-50,M,1,A,2,3,0.13636363636363635,P00008171,0.045454545454545456,10.0,0.11363636363636363,6627.194698743418,7857.772727272727
51-55,F,1,C,4,5,0.25,P00000947,0.05,44.0,0.15,7131.836080856775,5162.9
51-55,F,1,C,4,8,0.15,P00004855,0.05,10.0,0.1,6803.858546133178,8750.2
51-55,F,1,B,1,19,0.16129032258064516,P00018329,0.06451612903225806,21.0,0.12903225806451613,8447.804239748828,13015.838709677419
46-50,F,1,B,2,15,0.3,P00003982,0.1,4.0,0.1,9661.77263238998,6868.2
46-50,F,1,B,4,3,0.23529411764705882,P00056609,0.11764705882352941,20.0,0.11764705882352941,6077.185686454467,6543.64705882353
46-50,F,1,B,1,10,0.3,P00012080,0.1,42.0,0.2,5181.003812004002,2469.5
36-45,M,1,A,3,3,0.16666666666666666,P00003018,0.03333333333333333,20.0,0.13333333333333333,9561.220480033713,11479.633333333333
55+,F,1,C,2,16,0.29411764705882354,P00002052,0.058823529411764705,6.0,0.17647058823529413,8975.382436141648,4626.0
46-50,F,1,B,1,3,0.125,P00009923,0.0625,8.0,0.125,6856.487883445382,6178.3125
51-55,F,1,B,4,8,0.18181818181818182,P00012393,0.09090909090909091,30.0,0.18181818181818182,6956.676833347685,7838.818181818182
55+,F,1,C,1,4,0.18181818181818182,P00001802,0.09090909090909091,42.0,0.18181818181818182,5808.644611110393,3566.7272727272725
26-35,M,0,A,2,20,0.18181818181818182,P00000404,0.022727272727272728,24.0,0.11363636363636363,10314.567298125923,13203.681818181818
51-55,F,1,C,2,11,0.29411764705882354,P00006540,0.058823529411764705,27.0,0.17647058823529413,5670.747467978824,7367.294117647059
0-17,M,0,A,2,5,0.3333333333333333,P00003448,0.08333333333333333,4.0,0.16666666666666666,2944.5792247120917,1303.5833333333333
26-35,M,0,B,1,16,0.3333333333333333,P00001708,0.05555555555555555,36.0,0.2222222222222222,5433.9255445331055,4673.666666666667
26-35,M,0,A,1,10,0.25,P00024514,0.125,4.0,0.125,3752.9606573788287,2308.6875
0-17,M,0,A,3,5,0.21052631578947367,P00002387,0.05263157894736842,6.0,0.10526315789473684,7951.426067616545,5096.210526315789
46-50,F,1,B,1,4,0.1111111111111111,P00000337,0.05555555555555555,12.0,0.16666666666666666,7693.352570956679,6181.611111111111
46-50,F,1,B,1,4,0.21052631578947367,P00001802,0.05263157894736842,4.0,0.10526315789473684,5894.090068110103,3326.7894736842104
46-50,F,1,B,4,3,0.16,P00013040,0.02,20.0,0.12,8692.00228981346,10872.3
18-25,M,0,A,2,16,0.21428571428571427,P00017299,0.07142857142857142,4.0,0.07142857142857142,7624.348450635195,3192.714285714286
0-17,M,0,A,2,16,0.35,P00004270,0.05,40.0,0.15,8920.171776136907,4716.9
26-35,M,0,B,3,5,0.15384615384615385,P00000772,0.07692307692307693,20.0,0.15384615384615385,6051.435621149999,4363.923076923077
36-45,M,1,A,1,3,0.21052631578947367,P00004907,0.02631578947368421,7.0,0.10526315789473684,10684.634697954534,14722.421052631578
0-17,M,0,A,2,3,0.25,P00004568,0.08333333333333333,21.0,0.16666666666666666,5345.211163870295,3435.25
55+,F,1,C,2,17,0.2,P00008415,0.06666666666666667,18.0,0.2,6282.211505513007,5038.6
55+,F,1,C,5+,12,0.14285714285714285,P00045432,0.07142857142857142,42.0,0.14285714285714285,5960.6497018997225,6467.9047619047615
55+,F,1,C,2,3,0.3,P00001229,0.1,42.0,0.2,5811.5590000542115,4398.7
36-45,M,0,A,3,6,0.16666666666666666,P00000070,0.05555555555555555,21.0,0.1111111111111111,7641.246897188367,8840.444444444445
55+,F,1,C,5+,13,0.15,P00021723,0.05,42.0,0.1,9272.384844360327,13262.625
46-50,M,1,B,3,3,0.20512820512820512,P00003451,0.02564102564102564,42.0,0.10256410256410256,9791.996609297372,13064.666666666666
36-45,F,1,B,4,7,0.2222222222222222,P00050310,0.1111111111111111,27.0,0.16666666666666666,4150.482124920073,7080.111111111111
26-35,M,0,A,4,20,0.14285714285714285,P00057355,0.05714285714285714,10.0,0.08571428571428572,10198.0137341881,11114.371428571429
26-35,M,0,B,1,8,0.15,P00001156,0.05,10.0,0.15,8056.941990573947,6285.15
55+,F,1,C,2,11,0.13043478260869565,P00051484,0.043478260869565216,27.0,0.10869565217391304,6750.908308362861,7204.891304347826
51-55,F,1,B,5+,10,0.125,P00000610,0.025,40.0,0.1,7357.404084731628,7236.825
36-45,M,0,B,1,10,0.21052631578947367,P00006275,0.05263157894736842,20.0,0.10526315789473684,6609.225184392773,4130.263157894737
0-17,M,0,A,5+,3,0.15,P00001229,0.05,18.0,0.15,8013.2903175386,5951.35
51-55,F,1,C,4,1,0.2,P00004604,0.06666666666666667,36.0,0.13333333333333333,3725.45461847084,6043.4
0-17,M,0,A,1,10,0.3,P00005394,0.1,16.0,0.2,3303.2635529124827,2269.9
46-50,F,1,C,5+,10,0.26666666666666666,P00005776,0.06666666666666667,4.0,0.2,7911.721326764546,4632.733333333334
46-50,F,1,B,2,17,0.3,P00010017,0.05,24.0,0.1,5538.1114154556335,2180.45
36-45,M,0,A,1,3,0.15555555555555556,P00024866,0.044444444444444446,14.0,0.08888888888888889,10146.968269319947,11023.177777777777
46-50,F,1,B,2,5,0.13333333333333333,P00005873,0.06666666666666667,40.0,0.13333333333333333,6187.654804605084,4672.133333333333
55+,F,1,C,5+,9,0.13333333333333333,P00000105,0.022222222222222223,18.0,0.15555555555555556,7113.345512258466,8198.822222222223
51-55,F,1,B,3,3,0.14285714285714285,P00000610,0.023809523809523808,42.0,0.09523809523809523,9126.001987912967,9917.095238095239
26-35,M,0,A,3,19,0.14583333333333334,P00003382,0.020833333333333332,20.0,0.125,9231.84334571598,11853.1875
46-50,M,1,A,3,3,0.2857142857142857,P00022507,0.04081632653061224,14.0,0.08163265306122448,9635.168025481013,14055.469387755102
0-17,M,0,A,1,8,0.18181818181818182,P00000221,0.09090909090909091,20.0,0.18181818181818182,10693.541063311408,9293.454545454546
26-35,M,0,A,4,3,0.22727272727272727,P00023477,0.045454545454545456,7.0,0.06818181818181818,9202.502618152499,11304.568181818182
26-35,M,0,A,5+,18,0.16666666666666666,P00007161,0.027777777777777776,10.0,0.08333333333333333,10248.572375492808,14343.75
36-45,F,1,B,2,3,0.2631578947368421,P00006347,0.05263157894736842,42.0,0.15789473684210525,6110.616904471787,5513.210526315789
36-45,M,0,A,3,11,0.16666666666666666,P00067669,0.041666666666666664,9.0,0.08333333333333333,6753.8500098590985,6820.041666666667
36-45,M,0,A,4,12,0.13953488372093023,P00039234,0.06976744186046512,36.0,0.09302325581395349,6630.621599953648,6538.232558139535
0-17,M,0,A,1,4,0.21052631578947367,P00051148,0.10526315789473684,20.0,0.15789473684210525,7010.60273455531,4077.5789473684213
55+,F,1,C,2,17,0.1875,P00011594,0.0625,10.0,0.125,5699.010340986114,3491.25
36-45,M,1,A,5+,13,0.175,P00084273,0.05,13.0,0.125,9886.544863134402,15071.55
26-35,M,0,A,4,3,0.1282051282051282,P00001575,0.02564102564102564,10.0,0.07692307692307693,9812.601386773464,9783.153846153846
46-50,M,1,A,4,8,0.14,P00055150,0.04,10.0,0.08,4995.403874869501,6110.62
51-55,F,1,C,2,16,0.2222222222222222,P00003676,0.05555555555555555,12.0,0.1111111111111111,3873.0300685335123,2858.1666666666665
51-55,F,1,B,5+,3,0.16666666666666666,P00048169,0.05555555555555555,40.0,0.1111111111111111,9207.985988837892,12493.527777777777
18-25,M,0,A,2,4,0.125,P00005627,0.0625,20.0,0.125,7291.443919359639,5656.8125
36-45,M,1,A,4,18,0.13953488372093023,P00000337,0.023255813953488372,10.0,0.06976744186046512,8955.623928209669,14338.906976744185
36-45,M,0,A,5+,9,0.15789473684210525,P00000070,0.05263157894736842,27.0,0.15789473684210525,4715.718776490746,6538.631578947368
18-25,M,0,A,1,5,0.2,P00002352,0.06666666666666667,44.0,0.2,5959.932675394756,3953.0666666666666
55+,F,1,C,4,10,0.15555555555555556,P00079735,0.044444444444444446,42.0,0.15555555555555556,7413.60639294365,8025.577777777778
46-50,M,1,B,5+,3,0.20930232558139536,P00018479,0.046511627906976744,36.0,0.11627906976744186,7546.778978489174,8790.046511627907
46-50,F,1,C,1,5,0.18181818181818182,P00001708,0.09090909090909091,7.0,0.09090909090909091,11070.35063828357,6796.636363636364
26-35,M,0,A,4,3,0.2127659574468085,P00055045,0.0425531914893617,21.0,0.10638297872340426,9573.386059238544,14722.27659574468
18-25,M,0,A,1,4,0.29411764705882354,P00003982,0.058823529411764705,24.0,0.17647058823529413,3549.0018304654427,1557.3529411764705
0-17,M,0,A,1,10,0.17647058823529413,P00004754,0.058823529411764705,42.0,0.11764705882352941,3387.2826292315967,2298.1176470588234
26-35,M,0,A,2,13,0.15151515151515152,P00059569,0.06060606060606061,18.0,0.09090909090909091,9321.15059266892,13862.60606060606
0-17,M,0,A,1,5,0.26666666666666666,P00015273,0.06666666666666667,36.0,0.2,9143.653551325458,5972.533333333334
36-45,M,0,A,4,8,0.1276595744680851,P00000238,0.02127659574468085,7.0,0.10638297872340426,4785.120744486542,5542.063829787234
46-50,F,1,C,1,9,0.21428571428571427,P00009532,0.07142857142857142,18.0,0.21428571428571427,8116.908548155564,6370.928571428572
26-35,M,0,A,1,3,0.16666666666666666,P00069827,0.06666666666666667,20.0,0.1,8521.359148309779,12086.7
51-55,F,1,C,1,16,0.25,P00012510,0.08333333333333333,18.0,0.16666666666666666,5355.953195164038,3335.9166666666665
36-45,M,1,B,5+,1,0.2,P00001409,0.05,30.0,0.15,5483.606194112162,5945.45
51-55,F,1,B,4,2,0.10256410256410256,P00001802,0.02564102564102564,4.0,0.10256410256410256,8496.946638536554,9151.076923076924
36-45,M,0,B,2,17,0.17647058823529413,P00013130,0.058823529411764705,42.0,0.35294117647058826,10335.621954733855,6907.764705882353
55+,F,1,C,2,18,0.1590909090909091,P00024477,0.045454545454545456,35.0,0.11363636363636363,9633.30151866831,12452.113636363636
51-55,F,1,C,3,19,0.16666666666666666,P00080456,0.06666666666666667,42.0,0.1,9816.306878698404,10413.766666666666
26-35,M,0,A,3,1,0.16666666666666666,P00012374,0.08333333333333333,10.0,0.16666666666666666,3157.746233111089,5568.0
36-45,M,1,A,1,12,0.16666666666666666,P00000549,0.023809523809523808,12.0,0.09523809523809523,7658.381710020487,8304.214285714286
26-35,M,0,B,2,4,0.25,P00059319,0.16666666666666666,4.0,0.16666666666666666,3144.7327342235253,1784.1666666666667
26-35,M,0,A,1,3,0.12195121951219512,P00009028,0.04878048780487805,7.0,0.07317073170731707,8187.951017925744,10854.682926829268
36-45,M,1,A,3,20,0.18181818181818182,P00016119,0.06060606060606061,20.0,0.12121212121212122,9696.196472344349,14174.030303030304
46-50,F,1,B,4,17,0.15789473684210525,P00092599,0.10526315789473684,9.0,0.10526315789473684,7080.938969519401,8557.631578947368
51-55,F,1,B,1,20,0.19444444444444445,P00021723,0.05555555555555555,9.0,0.08333333333333333,11443.79615181456,12339.25
55+,F,1,C,5+,3,0.23809523809523808,P00001398,0.023809523809523808,40.0,0.11904761904761904,7662.459944589533,7599.5
46-50,F,1,C,1,8,0.18181818181818182,P00017752,0.09090909090909091,20.0,0.2727272727272727,9739.316827823566,9363.454545454546
26-35,M,0,A,4,3,0.16666666666666666,P00004002,0.020833333333333332,7.0,0.10416666666666667,9965.868594356554,11994.604166666666
55+,F,1,C,1,3,0.15217391304347827,P00000404,0.043478260869565216,20.0,0.08695652173913043,9528.018463640708,12866.391304347826
26-35,M,0,A,5+,3,0.11363636363636363,P00003235,0.022727272727272728,42.0,0.13636363636363635,9011.302073932118,10235.954545454546
51-55,F,1,C,1,5,0.2857142857142857,P00004398,0.07142857142857142,40.0,0.14285714285714285,8121.901782921816,5397.428571428572
36-45,F,1,B,1,16,0.25,P00009159,0.0625,16.0,0.1875,2512.207498728293,1608.375
26-35,M,0,A,1,6,0.16666666666666666,P00002733,0.05555555555555555,27.0,0.2222222222222222,4521.653995270002,7326.833333333333
55+,F,1,C,2,18,0.15151515151515152,P00010292,0.030303030303030304,20.0,0.09090909090909091,9787.543986026785,12978.181818181818
18-25,M,0,A,1,17,0.21428571428571427,P00012789,0.07142857142857142,10.0,0.14285714285714285,6716.133981231029,3823.5
46-50,M,1,B,4,3,0.1956521739130435,P00035438,0.043478260869565216,20.0,0.13043478260869565,9642.551154900824,10925.739130434782
26-35,M,0,B,2,10,0.23076923076923078,P00027776,0.07692307692307693,20.0,0.15384615384615385,2898.450085379408,2313.3076923076924
55+,F,1,C,1,5,0.25,P00000148,0.05,6.0,0.1,10354.129629232357,9751.2
26-35,M,0,A,2,4,0.25,P00003982,0.05,16.0,0.15,5133.280026608615,4080.6
46-50,F,1,B,2,9,0.1875,P00000772,0.0625,30.0,0.1875,4118.7780343001405,6193.6875
